Filename,DES_Size,DES_Complexity,DES_Design Smells,SCC_LOC,SCC_CLOC,SCC_COMPLEXITY,ARCH_Revisions,ARCH_Dependent Partners,ARCH_Depends on Partners,ARCH_Total Dependencies,ARCH_CoChange Partners,ARCH_Bug Commits,ARCH_Churn,DV8_LOC,DV8_TargetChangeCount,DV8_TargetChurn,DV8_ChangeCount,DV8_ChangeChurn,DV8_TotalIssues,DV8_Clique,DV8_Crossing,DV8_IsCenter,DV8_ModularityViolation,DV8_PackageCycle,DV8_UnhealthyInheritance,DV8_UnstableInterface,DV8_isUnstableInterface,DV8_PresentInIssues,SQ_Issues,SQ_CodeSmells,SQ_Bugs,SQ_Vulnerabilities,SQ_SecuritySpots,S101_Fat,S101_ClassTangles,S101_PkgTangles
tez-plugins.tez-aux-services.src.main.java.org.apache.tez.auxservices.FadvisedChunkedFile_java,37,6,0,86,56,7,2,1,0,1,0,0,92,56,0,0,1,85,5,0,0,0,3,0,0,2,0,2,3,3,0,0,0,0,0,0
tez-plugins.tez-aux-services.src.main.java.org.apache.tez.auxservices.FadvisedFileRegion_java,90,14,0,168,110,15,2,1,0,1,0,0,174,110,0,0,1,167,5,0,0,0,3,0,0,2,0,2,3,3,0,0,0,0,0,0
tez-plugins.tez-aux-services.src.main.java.org.apache.tez.auxservices.IndexCache_java,178,28,1,241,168,34,4,1,3,4,1,2,251,178,3,200,6,641,7,0,0,0,5,0,0,2,0,2,21,17,4,0,0,0,0,0
tez-plugins.tez-aux-services.src.main.java.org.apache.tez.auxservices.ShuffleHandler_java,1034,166,4,1561,1279,157,25,0,10,10,6,4,1935,1279,5,1404,19,4434,7,0,0,0,5,0,0,2,0,2,69,63,4,0,2,121,0,0
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.ATSImportTool_java,272,28,1,480,340,27,6,1,6,7,0,6,62,340,6,62,7,536,2,0,0,0,1,0,1,0,0,2,53,52,0,0,1,0,0,0
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.ATSData_java,13,1,1,48,9,0,0,1,2,3,0,0,0,9,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.ATSFileParser_java,153,24,1,237,151,29,4,1,11,12,0,3,24,150,2,6,4,245,8,0,1,0,4,0,1,2,0,4,21,19,1,0,1,0,0,0
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.SimpleHistoryParser_java,184,34,0,262,205,47,3,1,13,14,0,2,304,244,2,288,3,304,3,0,0,0,0,0,3,0,0,1,42,41,1,0,0,0,0,0
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.AdditionalInputOutputDetails_java,37,6,0,71,41,0,1,3,0,3,0,1,2,41,1,2,2,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.BaseInfo_java,73,15,1,142,63,7,1,11,9,20,0,1,8,63,1,8,2,150,9,1,4,0,0,1,3,0,0,4,3,3,0,0,0,-1,1,1
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.BaseParser_java,68,13,1,122,72,11,3,2,10,12,1,1,14,89,1,6,4,128,6,0,4,0,0,0,2,0,0,2,3,3,0,0,0,0,0,0
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.Constants_java,29,0,2,64,33,0,1,9,1,10,0,1,5,33,1,5,2,64,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.Container_java,35,8,0,70,42,7,0,7,0,7,0,0,0,42,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.DagInfo_java,438,83,5,634,437,66,6,24,13,37,4,4,113,452,4,94,7,668,7,1,4,1,0,0,2,0,0,3,38,38,0,0,0,-1,1,1
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.EdgeInfo_java,69,13,1,112,77,0,0,4,1,5,0,0,0,77,0,0,1,112,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,1
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.Event_java,29,7,0,63,35,0,0,7,0,7,0,0,0,35,0,0,1,63,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.TaskAttemptInfo_java,275,59,3,412,304,23,10,20,14,34,9,10,266,304,10,266,11,518,9,1,4,1,1,1,2,0,0,5,19,19,0,0,0,-1,1,1
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.TaskInfo_java,258,53,3,387,258,24,6,10,10,20,3,5,106,258,5,96,7,447,8,1,4,1,1,0,2,0,0,4,18,18,0,0,0,-1,1,1
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.VersionInfo_java,19,4,0,45,20,0,1,3,0,3,0,1,6,20,1,6,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.datamodel.VertexInfo_java,490,98,3,667,445,45,9,21,12,33,5,9,269,445,9,269,10,805,7,1,4,1,0,0,2,0,0,3,33,31,2,0,0,116,1,1
tez-plugins.tez-history-parser.src.main.java.org.apache.tez.history.parser.utils.Utils_java,77,13,0,149,95,11,4,3,10,13,0,3,48,95,3,44,5,169,10,1,1,0,3,1,2,2,0,6,13,13,0,0,0,-1,1,1
tez-plugins.tez-protobuf-history-plugin.src.main.java.org.apache.tez.dag.history.logging.proto.DagManifesFileScanner_java,168,26,3,225,182,25,2,0,3,3,0,1,255,182,1,105,2,255,2,0,0,0,1,0,0,1,0,2,7,7,0,0,0,0,0,0
tez-plugins.tez-protobuf-history-plugin.src.main.java.org.apache.tez.dag.history.logging.proto.DatePartitionedLogger_java,118,20,0,185,110,13,2,3,2,5,0,1,213,110,1,46,2,213,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
tez-plugins.tez-protobuf-history-plugin.src.main.java.org.apache.tez.dag.history.logging.proto.HistoryEventProtoConverter_java,342,88,0,498,427,76,1,1,29,30,0,0,498,429,0,0,1,498,1,0,0,0,0,0,1,0,0,1,3,3,0,0,0,0,0,0
tez-plugins.tez-protobuf-history-plugin.src.main.java.org.apache.tez.dag.history.logging.proto.ProtoHistoryLoggingService_java,155,25,1,236,189,35,4,0,12,12,1,2,260,189,2,40,4,260,3,0,0,0,1,0,1,1,0,3,4,3,1,0,0,0,0,0
tez-plugins.tez-protobuf-history-plugin.src.main.java.org.apache.tez.dag.history.logging.proto.ProtoMessageReader_java,28,7,0,69,38,1,2,2,1,3,0,1,75,38,1,9,2,75,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
tez-plugins.tez-protobuf-history-plugin.src.main.java.org.apache.tez.dag.history.logging.proto.ProtoMessageWritable_java,55,10,0,101,71,4,1,2,0,2,0,0,101,71,0,0,1,101,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
tez-plugins.tez-protobuf-history-plugin.src.main.java.org.apache.tez.dag.history.logging.proto.ProtoMessageWriter_java,26,6,0,71,43,0,2,2,1,3,0,1,83,43,1,12,2,83,3,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0
tez-plugins.tez-protobuf-history-plugin.src.main.java.org.apache.tez.dag.history.logging.proto.TezProtoLoggers_java,27,5,0,64,35,2,1,1,2,3,0,0,64,35,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-plugins.tez-yarn-timeline-cache-plugin.src.main.java.org.apache.tez.dag.history.logging.ats.TimelineCachePluginImpl_java,111,31,1,203,157,47,4,0,6,6,0,4,281,157,4,281,4,281,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
tez-plugins.tez-yarn-timeline-history-with-acls.src.main.java.org.apache.tez.dag.history.ats.acls.ATSHistoryACLPolicyManager_java,148,33,1,254,201,40,2,0,8,8,0,1,27,201,1,11,2,27,1,0,0,0,1,0,0,0,0,1,15,15,0,0,0,0,0,0
tez-plugins.tez-yarn-timeline-history-with-fs.src.main.java.org.apache.tez.dag.history.ats.acls.ATSV15HistoryACLPolicyManager_java,149,33,1,258,204,40,2,0,8,8,0,1,280,204,1,263,2,280,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
tez-plugins.tez-yarn-timeline-history-with-fs.src.main.java.org.apache.tez.dag.history.logging.ats.ATSV15HistoryLoggingService_java,339,86,1,507,410,92,5,0,22,22,2,4,589,410,4,435,5,591,5,0,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0
tez-plugins.tez-yarn-timeline-history.src.main.java.org.apache.tez.dag.history.logging.ats.ATSHistoryLoggingService_java,314,64,1,467,376,93,6,0,19,19,2,4,208,376,3,25,4,196,6,0,0,0,3,0,3,0,0,2,31,29,2,0,0,0,0,0
tez-plugins.tez-yarn-timeline-history.src.main.java.org.apache.tez.dag.history.logging.ats.HistoryEventTimelineConversion_java,488,76,0,771,623,61,21,2,32,34,13,19,298,623,19,277,19,277,5,0,0,0,3,0,1,1,0,3,5,5,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.common.ContainerContext_java,18,5,0,55,26,0,0,4,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.common.ContainerTask_java,111,23,0,154,121,26,0,4,2,6,0,0,0,121,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.common.ProtoConverters_java,85,21,0,171,136,17,2,2,7,9,0,2,40,136,2,40,2,40,3,0,0,0,2,1,0,0,0,2,2,2,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.common.TezConverterUtils_java,45,11,0,128,52,8,1,4,3,7,0,0,30,52,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9,9,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.common.TezLocalResource_java,39,8,0,77,48,0,0,4,0,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.common.TezTaskUmbilicalProtocol_java,9,3,1,56,21,0,0,6,7,13,0,0,0,21,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.InputReadyTracker_java,127,26,0,182,139,27,1,4,2,6,0,0,36,139,0,0,1,36,1,0,0,0,0,1,0,0,0,1,5,5,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.LogicalIOProcessorRuntimeTask_java,702,123,2,1080,888,108,20,7,50,57,20,10,449,904,8,206,15,345,18,1,0,0,3,1,12,1,0,5,80,77,3,0,0,189,1,1
tez-runtime-internals.src.main.java.org.apache.tez.runtime.RuntimeTask_java,112,28,1,181,130,6,8,10,8,18,5,1,69,133,1,2,7,46,5,0,0,0,1,1,2,1,0,4,2,2,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.events.TaskAttemptCompletedEvent_java,4,1,1,28,6,0,0,2,1,3,0,0,0,6,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.events.TaskAttemptFailedEvent_java,14,3,0,42,17,0,1,3,2,5,0,0,9,17,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.events.TaskAttemptKilledEvent_java,9,2,0,34,11,0,1,3,1,4,0,0,34,11,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.events.TaskStatusUpdateEvent_java,56,12,0,96,65,8,1,5,4,9,0,0,11,65,0,0,1,11,3,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.EventMetaData_java,112,30,0,188,131,43,1,19,1,20,0,1,48,131,1,48,1,48,1,0,0,0,0,1,0,0,0,1,5,5,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.EventType_java,0,0,0,35,16,0,3,5,0,5,1,2,3,16,2,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.ExecutionContextImpl_java,9,2,1,31,12,0,0,2,1,3,0,0,0,12,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.GroupInputSpec_java,48,11,0,94,61,3,0,6,2,8,0,0,0,61,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.IOStatistics_java,28,7,0,63,35,0,0,2,0,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.InputSpec_java,38,9,0,84,51,0,0,5,2,7,0,0,0,51,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.OutputSpec_java,35,8,0,79,48,0,0,5,2,7,0,0,0,48,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TaskSpec_java,182,34,0,269,225,23,2,18,9,27,0,1,57,225,1,53,2,57,4,0,0,0,0,2,2,0,0,2,7,7,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TaskStatistics_java,31,7,0,71,43,3,0,8,1,9,0,0,0,43,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TezCountersDelegate_java,55,12,1,114,74,2,0,2,5,7,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TezEvent_java,271,65,0,382,333,50,6,30,19,49,7,4,191,333,4,163,4,163,5,0,1,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TezHeartbeatRequest_java,90,18,0,145,110,12,1,3,2,5,0,0,13,110,0,0,1,13,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TezHeartbeatResponse_java,76,19,0,129,92,7,1,3,1,4,0,0,12,92,0,0,1,12,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TezInputContextImpl_java,88,18,1,197,153,7,3,1,23,24,3,0,24,152,0,0,1,7,3,1,0,0,0,1,1,0,0,3,6,4,2,0,0,-1,1,1
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TezMergedInputContextImpl_java,31,5,1,79,48,0,1,1,6,7,0,0,11,48,0,0,0,0,4,1,0,0,0,1,2,0,0,3,0,0,0,0,0,-1,1,1
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TezOutputContextImpl_java,74,16,1,177,134,4,3,1,21,22,3,0,24,133,0,0,1,7,3,1,0,0,0,1,1,0,0,3,5,4,1,0,0,-1,1,1
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TezProcessorContextImpl_java,63,16,1,154,114,3,7,1,18,19,8,1,49,113,1,2,5,30,7,1,0,0,3,1,1,1,0,5,6,4,2,0,0,-1,1,1
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TezTaskContextImpl_java,142,28,2,262,205,3,4,3,18,21,5,0,37,211,0,0,2,18,6,1,0,0,1,1,2,1,0,5,6,4,2,0,0,-1,1,1
tez-runtime-internals.src.main.java.org.apache.tez.runtime.api.impl.TezUmbilical_java,6,4,0,40,14,0,1,7,3,10,0,0,13,14,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.common.objectregistry.ObjectRegistryImpl_java,42,9,0,93,56,5,0,1,1,2,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.common.resources.MemoryDistributor_java,195,32,0,307,228,29,3,5,12,17,0,2,92,229,1,12,1,12,1,0,0,0,0,0,1,0,0,1,14,14,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.common.resources.ScalingAllocator_java,50,10,1,107,71,11,0,0,3,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.common.security.JobTokenSelector_java,16,4,1,54,28,5,0,1,1,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.internals.api.TaskReporterInterface_java,10,8,0,51,25,0,3,3,7,10,0,0,59,25,0,0,2,50,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.metrics.FileSystemStatisticUpdater_java,48,8,0,79,52,11,0,1,4,5,0,0,0,52,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,4,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.metrics.TaskCounterUpdater_java,84,12,0,154,95,9,3,1,7,8,0,0,12,95,0,0,2,8,1,0,0,0,0,0,1,0,0,1,4,4,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.task.ContainerReporter_java,38,5,0,86,54,4,2,1,5,6,0,1,6,54,1,4,1,4,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.task.EndReason_java,0,0,0,30,13,0,2,2,0,2,0,0,32,13,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.task.ErrorReporter_java,4,2,0,26,5,0,0,3,0,3,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.task.TaskReporter_java,302,50,1,489,344,50,8,1,18,19,3,3,101,345,2,17,5,39,5,0,0,0,1,1,2,1,0,4,20,20,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.task.TaskRunner2Callable_java,94,20,0,148,101,19,6,1,5,6,2,3,172,103,2,7,4,152,2,0,0,0,1,0,1,0,0,2,3,2,1,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.task.TaskRunner2Result_java,36,7,0,62,40,2,2,2,2,4,0,0,74,40,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.task.TezChild_java,312,42,0,531,418,38,18,2,30,32,10,6,237,421,5,72,14,170,17,0,0,0,12,1,2,2,0,4,25,23,2,0,0,0,0,0
tez-runtime-internals.src.main.java.org.apache.tez.runtime.task.TezTaskRunner2_java,382,64,1,581,435,75,14,1,19,20,9,2,891,435,1,13,11,661,8,0,0,0,5,1,1,1,0,4,23,18,5,0,0,107,0,1
tez-runtime-library.src.main.java.org.apache.hadoop.io.FileChunk_java,67,16,0,113,77,17,0,3,1,4,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.common.TezRuntimeFrameworkConfigs_java,13,0,3,44,11,0,0,14,0,14,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.dag.library.vertexmanager.DestinationTaskInputsProperty_java,50,13,0,92,60,2,1,3,0,3,0,0,92,60,0,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.dag.library.vertexmanager.FairEdgeConfiguration_java,47,11,0,111,76,6,1,2,2,4,0,0,111,76,0,0,1,111,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.dag.library.vertexmanager.FairShuffleEdgeManager_java,80,18,1,153,105,15,2,1,5,6,0,1,163,105,1,9,2,163,1,0,0,0,1,0,0,0,0,1,3,3,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.dag.library.vertexmanager.FairShuffleVertexManager_java,349,69,5,636,422,47,2,0,14,14,0,1,640,422,1,9,2,640,1,0,0,0,0,0,1,0,0,1,5,5,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.dag.library.vertexmanager.InputReadyVertexManager_java,172,39,1,280,211,48,1,2,13,15,0,0,36,211,0,0,1,36,0,0,0,0,0,0,0,0,0,0,20,19,1,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.dag.library.vertexmanager.ShuffleVertexManagerBase_java,507,113,2,833,618,96,5,2,18,20,0,3,935,618,3,32,5,935,2,0,0,0,1,0,1,0,0,2,18,18,0,0,0,148,0,0
tez-runtime-library.src.main.java.org.apache.tez.dag.library.vertexmanager.ShuffleVertexManager_java,427,78,4,712,542,65,19,4,14,18,0,11,1435,542,11,279,19,1441,3,0,0,0,1,0,2,0,0,2,10,10,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.http.BaseHttpConnection_java,31,4,0,63,10,0,1,7,0,7,0,0,63,10,0,0,1,63,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.http.HttpConnectionParams_java,49,9,0,82,52,0,1,9,1,10,0,0,82,52,0,0,1,82,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.http.HttpConnection_java,218,37,1,332,226,43,6,1,7,8,8,3,288,226,3,34,4,352,6,0,0,0,4,1,0,1,0,3,17,14,3,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.http.SSLFactory_java,148,22,1,239,134,22,3,4,0,4,0,1,245,134,1,2,3,245,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.http.async.netty.AsyncHttpConnection_java,123,18,1,233,149,20,3,1,9,10,0,2,241,147,2,10,4,255,1,0,0,0,1,0,0,0,0,1,9,6,3,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.http.async.netty.TezBodyDeferringAsyncHandler_java,161,17,1,256,148,9,1,1,0,1,0,0,256,148,0,0,1,256,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.api.IOInterruptedException_java,14,3,1,40,17,0,0,9,0,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.api.KeyValueReader_java,33,5,0,84,20,1,0,18,1,19,0,0,0,20,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.api.KeyValueWriterWithBasePath_java,14,1,1,49,11,0,1,1,2,3,0,0,49,11,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.api.KeyValueWriter_java,14,1,0,46,10,0,0,18,1,19,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.api.KeyValuesReader_java,32,5,0,81,20,1,0,9,1,10,0,0,0,20,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.api.KeyValuesWriter_java,14,1,1,45,9,0,0,5,1,6,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.api.Partitioner_java,13,1,0,55,9,0,0,12,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.api.TezRuntimeConfiguration_java,325,13,2,738,443,7,10,35,3,38,8,2,336,468,2,22,10,335,4,1,0,0,1,1,0,1,0,4,10,10,0,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.CartesianProductCombination_java,103,20,0,165,87,18,4,4,0,4,7,0,249,87,0,0,3,245,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.CartesianProductConfig_java,169,28,0,278,194,31,5,2,5,7,7,0,382,194,0,0,4,337,3,0,0,0,2,0,1,0,0,2,2,2,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.CartesianProductEdgeManagerPartitioned_java,67,15,1,134,101,7,4,1,8,9,7,1,168,101,1,5,3,137,3,0,0,0,2,0,1,0,0,2,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.CartesianProductEdgeManagerReal_java,22,11,0,64,31,0,4,3,2,5,7,1,72,31,1,6,3,69,4,0,0,0,3,0,1,0,0,2,6,6,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.CartesianProductEdgeManager_java,42,11,1,108,70,1,3,4,6,10,2,1,122,70,1,5,2,111,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.CartesianProductFilterDescriptor_java,5,1,0,28,8,0,1,1,1,2,0,0,28,8,0,0,1,28,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.CartesianProductFilter_java,17,3,0,47,15,0,1,2,1,3,0,0,47,15,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.CartesianProductVertexManagerPartitioned_java,134,27,1,206,157,31,5,1,14,15,7,0,308,157,0,0,4,292,4,1,0,0,2,0,1,0,0,3,4,4,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.CartesianProductVertexManagerReal_java,17,7,0,52,22,0,3,3,4,7,5,0,56,22,0,0,2,53,2,0,0,0,1,0,1,0,0,2,4,4,0,0,0,0,0,0
